paper_i,paper_j
9807171,9801182
9807171,9207053
9807171,9704089
9807171,9702163
9807171,9702164
9807171,9804085
9807171,9602043
9807171,9703179
9807171,9801053
9807171,9702099
9807171,9606139
9807171,9604189
9807171,9612236
9807171,9701042
9807171,9606033
9807171,9705162
9807171,9607235
9807171,9605077
9807171,9608024
9807171,9603126
9807171,9603127
9807171,9609217
9807171,9609212
9807171,9604052
9807171,9708037
9807171,9604055
9807171,9801023
9807171,9707259
9807171,9707123
9807171,9703210
9807171,9603061
9807171,9709220
9807171,9612131
9807171,9706047
9807171,9711003
9807171,9702079
9807171,9702077
9807171,9701149
9807171,9204099
9807171,9707217
9807171,9401139
9807171,9510086
9807171,9512062
9807171,9410167
9807171,9711010
9807171,9601029
9807171,9710178
9807171,9702136
9807171,9704143
9807171,9611050
9807171,9703041
9807171,9804111
9807171,9606185
9807171,9603081
9807171,9604156
9807171,9512059
9807171,9702050
9807171,9701088
9807171,9508154
9807171,9611042
9807171,9712071
9807171,9611230
9807171,9712072
9807171,9803103
9807171,9610138
9807171,9604065
9807171,9710217
9807171,9803004
9807171,9604089
9807171,9705130
9807171,9609181
9807171,9712143
9807171,9710116
9807171,9705044
9807171,9704120
9807171,9602071
9701117,9604097
9701117,9604156
9701117,9602022
9701117,9603150
9701117,9601036
9701117,9508154
9701117,9506126
9701117,9609152
9701117,9511213
9701117,9601057
9701117,9602064
9701117,9603116
9701117,9602145
9701117,9612064
9701117,9510086
9701117,9603194
9701117,9605150
9701117,9512062
9701117,9608024
9701117,9612164
9701117,9410167
9701117,9602114
9701117,9603161
9701117,9606009
9701117,9412184
9701117,9607201
9701117,9512181
9701117,9602052
9701117,9609056
0301117,0203211
0301117,0212256
0301117,0209034
0301117,0009181
0301117,0207156
0301117,0209122
0301117,0203255
0301117,0204143
0301117,0009061
0301117,0210101
0301117,0205003
0301117,0205121
0301117,0208019
0301119,0203211
0301119,0010090
0301119,9908142
0301119,0006071
0301119,0005204
0301119,0009038
0301119,0003160
0301119,9912249
0301119,0204143
0301119,0008227
0301119,0102076
0301119,0106048
0301119,0101093
0301119,0109162
0301119,0107121
0301119,0005031
0301119,9802068
0301119,0207107
0301119,9706132
0005135,9907088
0005135,9812067
0005135,9910110
0005135,9908160
0005135,9901144
0005135,9906188
0005135,0003096
0005135,0003051
0005135,9912007
0005135,9905085
0005135,9811047
0005135,0001138
0005135,9803171
0005135,9802150
0005135,9412147
0005135,9712117
0005135,9910150
0005135,9711200
0005135,9911222
0005135,9908163
0005137,9909041
0005137,9905096
0005137,9912132
0005137,0003286
0005137,9902208
0005137,9711200
0005137,9909121
0005137,0004063
0005137,9811120
0005137,9807137
0005137,9903214
0005137,0004148
0005137,9906194
0005137,9911238
0005133,9608070
0005133,9302051
0005133,9312080
9510009,9502077
9510009,9507051
9510009,9504129
9510009,9405024
9603194,9412184
9603194,9602022
9603194,9410167
9603194,9601036
9603194,9512181
9603194,9512062
9603194,9510086
9603194,9511030
9603194,9304159
9603194,9512196
9603194,9601057
9603194,9603003
9603194,9602064
9603194,9602052
9603191,9510129
9603191,9506110
9603191,9510183
9603191,9505105
9603191,9502072
9603191,9507113
9603191,9504006
0205188,9912001
0205188,0101164
0205188,0003052
0205188,0010141
0205188,0112205
0205188,0004166
0205188,0201127
0205188,9711200
0205188,0010215
0205188,0007064
0205188,0004160
0205188,0002230
0205188,0111057
0205188,0102035
0205188,0207029
0205188,0108003
0205188,0001122
0205188,9905210
0205188,0104185
0205188,0005032
0205188,0002091
0205188,9806087
0205188,0009160
0205188,0005239
0205188,0012044
0205188,0001192
0205188,0204218
0208162,0201228
0208162,0201070
0208162,0205024
0208162,9908142
0208162,0111249
0208162,0010220
0208162,0102157
0208163,0202111
0208163,0203140
0208163,0202179
0208163,0205089
0208163,0203082
0208163,9607235
0208163,9803131
0208163,0205174
0208163,0205227
0208163,0103171
0208163,9909077
0208163,0108052
0208163,0112044
0208163,0110108
0208163,0112218
0208163,9903132
0208163,9910036
0208163,9805157
0208163,0208066
0208163,0202021
0208163,0202127
0208163,0202109
0208163,0011241
0208163,0201158
0208163,0106113
0208163,0205048
0208163,9904197
0208163,0206010
0208163,0205066
0208163,0207245
0208163,9601029
0208163,0206059
0208163,9902058
0208163,0203048
0208163,0112173
0208163,9803235
0208163,9902170
0208163,0204051
0208161,0206090
0208161,0202021
0208161,0204033
0208161,9709220
0208161,0205185
0208161,0207190
0208161,0205213
0208161,0201070
0208161,0208074
0208161,0206070
0208161,0010117
0208161,0207264
0205180,0102042
0205180,0205187
0205180,9802150
0205180,0103241
0205180,0103078
0205180,0204218
0205180,0004056
0205180,9803131
0205180,9711200
0205180,0012143
0205180,0205037
0205180,0105070
0205180,0111085
0205180,0007064
0205180,0102138
0205180,9902170
0205180,0105249
0205187,0010093
0205187,0108172
0205187,0103078
0205187,0111182
0205187,0112045
0205187,0202140
0205187,0106127
0205187,0204112
0205187,0201004
0205187,0205037
0205187,0107134
0205187,0104226
0205187,0104227
0205187,0107234
0205187,0105117
0205187,0104159
0205187,0105249
0205187,0201268
0205187,0102042
0205187,0201215
0205187,0110143
0205187,0205187
0205187,9907012
0205187,0112226
0205187,9902126
0205187,0105052
0205187,0003052
0205187,0110265
0205187,0004056
0205187,0101083
0205187,0201174
0205187,0111093
0205187,0111276
0205187,0112002
0205187,0204218
0205187,0112140
0205187,0202060
0205187,0105070
0205187,0202048
0205187,0107233
0205187,0103108
0205187,0202107
0205187,0111085
0205187,0011115
0205187,0205103
0205187,0112093
0205187,0104141
0205187,0106054
0205187,0111201
0205187,0112253
0205187,0101073
0205187,0008074
0205187,0111008
0205187,0103241
0205187,0004124
0205187,0010286
0205187,0111238
0205187,0201247
0205187,0202198
0205187,0102138
0205187,0102113
0205187,0001192
0205187,0106086
0205187,0105214
0205186,9807235
0205186,9611137
0205186,9712201
0205186,9912272
0205186,0105265
0205186,9810219
0205186,0005174
0205186,0001200
0205186,9810099
0205186,9908142
0205186,0005087
0205185,0202021
0205185,0204033
0205185,9812239
0205185,0202109
0205185,9709220
0205185,0101126
0205185,9910053
0205185,0203124
0205185,0205174
0205185,0112044
0205185,0101102
0205185,9803209
0205185,9904095
0205184,0202126
0205184,0107177
0205184,0107166
0205184,0112113
0205184,9707123
0205184,0205070
0205184,0204249
0205184,0103170
0205184,9301042
0205184,9606139
0205184,9705221
0205184,0106034
0206195,0202111
0206195,0003136
0206195,0206045
0206195,0203082
0206195,9901055
0206195,0202118
0206195,0205314
0206195,0203229
0206195,0203255
0206195,0206033
0206195,0112044
0206195,9911161
0206195,0202021
0206195,0111156
0206195,9803259
0206196,9508068
0206196,0204144
0206196,0111212
0206196,0202187
0206196,0204158
0206196,0204261
0206196,0201185
0206196,0203031
0206196,0108187
0206196,0204189
0206196,0012072
0206196,0203211
0206196,0107163
0206196,0205209
0206196,0108140
0206196,0205101
0206196,0204071
0206196,0107002
0206196,0104238
0206196,0206057
0206196,0205316
0206196,0110170
0206196,9404114
0206196,9407099
0206196,0112079
0206196,0108075
0206196,0106209
0012170,0004038
0012170,0003160
0012170,0002158
0012170,0008042
0012170,0011131
0012170,9908142
0012170,9911041
0012170,0011125
0012170,9910004
0012170,0012065
0012170,0003208
0012170,0010256
0012170,0008144
0012170,0008075
0012178,9611230
0012178,9906119
0012178,9902134
0012178,9912082
0012178,9912083
0012178,0008221
0012178,9907098
0012178,0008031
0012178,9711013
0012178,9802068
0012178,9911186
0012179,0010196
0012179,0006224
0012179,0006047
0012179,9906200
0012179,0012007
0012179,0006247
0012179,0006189
0012179,0001037
0012179,0011107
0012179,9808141
0012179,9506064
0012179,0001132
0012179,0010223
0012179,9904207
0012179,0003263
0012179,9912188
0012179,0011091
0012179,9910172
0012179,0001025
0012179,0012079
0012179,0010108
0012179,0005247
0012179,9301042
0012179,9902102
0012179,9810188
0012179,9902120
0012179,0003242
0012179,0002004
0012179,9303143
0012179,0011017
0012179,9910054
0012179,9907131
0012179,0009072
0012179,9912151
0012179,0002222
0012179,0003298
0012179,9812135
0012179,9208027
0012179,9210065
0012179,0010269
0012179,9207094
0012179,9712186
0012179,0008194
0012179,0007243
0012179,0007075
0012179,9906242
0012179,0006100
0012179,9812031
0012179,0003101
0012179,0007145
0003204,9909176
0003204,9908142
0003204,9811213
0003204,9712201
0003204,9908019
0003204,9810219
0003204,9906161
0003204,9803166
0003204,9803044
0003204,9810072
0003204,9803067
0003204,9810116
0003204,9810099
0003204,9911140
0003200,9901146
0003200,9710178
0003200,0002016
0003200,9810116
0003200,9801182
0003200,9712201
0003200,0002138
0003200,0002011
0003200,9611042
0003200,9712072
0003200,9810219
0003200,9803166
0003200,9305120
0003200,9810072
0003200,9911068
0003200,9802068
0003200,0002158
0003200,9711179
0003200,9806099
0003200,9908142
0003200,9812143
0003203,0002170
0003203,9905226
0003203,9806042
0003203,9905111
0003203,9810243
0003203,9803171
0003203,9912007
0003203,9811047
0003203,0001138
0003203,9901128
0003203,9912250
0003203,9912210
0003203,9804085
0003203,9806194
0003203,9807080
0003203,9812067
0003203,0003096
0003203,9811060
0003203,9711200
0003203,9910011
0003203,9910016
0003203,9802150
0003203,9908171
0003203,9807033
0003203,9910150
0003203,9902047
0003203,9905020
0003203,9808157
0003203,9911222
0003203,9701093
0003203,9711035
0003203,9807098
0003203,9908163
0003203,9908160
0003203,9910066
0003203,9906188
0003203,9907088
0003203,9810226
0003203,9803076
0003203,9803214
0203119,0201144
0203119,0203099
0203119,9902059
0203119,0011241
0203119,9209044
0203119,0201158
0203119,0111160
0203119,0004074
0203119,0004072
0203119,9904133
0203119,9908142
0003208,9704041
0003208,9708123
0003208,9801084
0003208,0002016
0003208,9703030
0003208,9903037
0003208,9711073
0003208,9911041
0003208,9903165
0003208,9712072
0003208,9908038
0003208,9903217
0003208,9802085
0003208,9911068
0003208,9708039
0003208,9705055
0003208,9803088
0212112,9909172
0212112,0210083
0212112,0206087
0212112,0005067
0212112,0107138
0212112,9606139
0212112,0210088
0212112,9806091
0212112,0007024
0212112,0205074
0212112,0105155
0212112,0211059
0212112,0207234
0212112,0112174
0212112,0107166
0212112,0011073
0212112,9808139
0212112,0206115
0212112,0206038
0212112,0210219
0212112,9804092
0212112,9806080
0212112,9908129
0212112,9908064
0212112,0205147
0212112,0201037
0212112,0208103
0212112,9908023
0212118,0202021
0212118,0208178
0212118,0210153
0212118,0205066
0212118,0205089
0212118,0209002
0212118,0206059
0212118,0205311
0212118,0211032
0212118,9907088
0212118,0204146
0212118,0208232
0212118,0209215
0212118,0210102
0212118,0211220
9903068,9710146
9903068,9902157
9903068,9804126
9903068,9710239
9903068,9702083
9903068,9708170
9903068,9703166
9903068,9609041
9903068,9802130
9903068,9804124
9903068,9610156
9903068,9706110
9903068,9803054
9903068,9401021
9903068,9709053
0106266,0103167
0106266,0105225
0106266,0010088
0106266,9808075
0106266,9703166
0106266,0007191
0106266,9807173
0106266,0002159
0106266,0105066
0106266,9911096
0106266,9811139
0106266,9904131
0106266,9706109
0106266,9811107
0106266,9803061
0106266,0105096
0106266,0106034
0106267,9703157
0106267,0103099
0106267,9712028
0106267,9908064
0106267,9711201
0106267,0208020
0106267,0007012
0106267,9805112
0106267,9810188
0106267,0003025
0106267,9805141
0106267,0103170
0106267,0105101
0106267,9604178
0106267,0103183
0106267,9909108
0105089,0004115
0105089,0010090
0105089,0003145
0105089,0002186
0105089,0104106
0105089,0005208
0105089,0008057
0105089,0003176
0105089,0008002
0105089,0003160
0105089,0011088
0105089,0008090
0105089,0004085
0105089,0102007
0105089,0011218
0105089,0003227
0105089,0104217
0105089,0008013
0105089,9912130
0105089,9908142
0105089,0010016
0105083,9905111
0105083,0006062
0105083,9806120
0105083,0006023
0105083,9909215
0105083,0001213
0105083,9912106
0105083,0007106
0105083,0007168
0105083,9611047
0105083,0006013
0105083,9812144
0105083,0004011
0105083,9910019
0105083,0006202
0105083,0006112
0105083,0007215
0105083,9612204
0105083,0006193
0105083,0006236
